,RG Description,RG Descr,REQ Description,REQ Descr,LINE Description,LINE Descr,Course ID,Subject,Catalog
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),,961, 1##
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),063770,HIST,2011
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005376,HIST,4310
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005377,HIST,4320
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005378,HIST,4330
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005381,HIST,4340
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005382,HIST,4350
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005379,HIST,4420
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005384,HIST,4440
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005380,HIST,4480
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005403,HIST,4730
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005408,HIST,4830
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005410,HIST,4850
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005400,HIST,4870
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005376,HIST,5310
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005377,HIST,5320
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005378,HIST,5330
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005381,HIST,5340
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005382,HIST,5350
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005379,HIST,5420
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005384,HIST,5440
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005380,HIST,5480
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005403,HIST,5730
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005408,HIST,5830
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005410,HIST,5850
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),005400,HIST,5870
ADVSR,HISTORY BA (2024-present) 960BA,37 Units Required. GRADE OF C- IS REQUIRED FOR EACH COURSE. 2.50 MAJOR CUM GPA REQUIRED TO GRADUATE. (RG-50239),HISTORY ELECTIVES,21 Units Required. Electives must include at least one course in US History and one course in World History.  One course must be in the pre-1600 category.  The remaining five electives can come from either category to reach 21 units. (RQ-64545),Additional Electives,Additional Electives to reach minimum of 21 units (LN-040),063449,HIST,2210
